#Created by Dan	Scolnic	based on average supercal corrections from http://arxiv.org/abs/1508.05361 with	data from http://arxiv.org/abs/1310.3824
#zHD has coherent flow corrections from Turnbull, Hudson et al.  z is the heliocentric redshift.

#To use this for cosmology, one should make a cut of abs(x1)<3, abs(c)<0.3, fitprob>0.01, pkmjderr<2.0, x1err<1.0, and some reasonable 3-4 sigma cut on Hubble Residual (mures) outliers.

NVAR: 40 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX MU MUERR MURES MUPULL sbar cbar ERRCODE 
SN: 2003K 2003 63 0 NULL 0.02185 0.00001 0.02180 0.00001 10.5470 3.7670 76.9272 62.4885 43.4877 52657.816 1.679 -1.98942e+00 0.6761 -6.86884e-02 0.1003 15.1010 0.1686 1.63527e-02 2.74740e-03 4.84675e-03 1.03496e-03 -2.81482e-04 1 5.0542 7.98887e-02 233.007629 68.243370 5.8529   34.3994  0.1963 -0.481 -2.452 -2.224 -0.347 0 
SN: 2003U 2003 63 0 NULL 0.02794 0.00001 0.02810 0.00001 10.6540 4.10000e-02 76.8939 71.4325 66.6775 52677.492 0.145 -2.12833e+00 0.3277 -2.69450e-02 3.36678e-02 16.2255 4.16750e-02 5.80521e-03 2.27159e-04 3.30070e-03 -3.33231e-05 -6.36155e-06 7 3.7829 0.8044 260.690125 62.164070 18.4617   35.3749  0.0794 -0.067 -0.847 -2.000 -0.049 0 
SN: 2004bg 2004 63 0 NULL 0.02189 0.00001 0.02080 0.00001 10.6470 0.1380 50 40.0033 39.9959 53109.957 0.500 0.5202 0.1213 -2.83486e-02 2.85822e-02 15.3857 4.36135e-02 1.25815e-02 5.15683e-04 -3.13915e-04 5.01993e-06 -1.25334e-05 31 79.4435 6.52406e-06 170.256424 21.339710 8.7860   34.9103  0.0597  0.133  2.229  0.428  0.025 0 
SN: 2004K 2004 63 0 NULL 0.03693 0.00001 0.03610 0.00001 11.4010 2.00000e-02 30.2995 23.8017 7.4073 53062.324 0.764 5 0.8888 0.5138 0.1357 18.8536 0.1402 5.15881e-04 7.11031e-05 -2.45566e-09 3.17661e-12 -6.89195e-06 3 12.6643 1.30379e-02 215.915833 -19.447260 30.8549   37.3248  0.3534  1.326  3.751  3.832  0.964 0 
SN: 2006ct 2006 65 1 NULL 0.03220 0.00001 0.03150 0.00001 10.4330 3.00000e-02 11.6009 11.2233 6.2035 53884.898 7.173 -2.13882e+00 0.8642 -1.37435e-01 0.5315 16.5103 0.5352 4.46543e-03 2.84497e-03 0.1435 -1.05502e-03 -5.08900e-04 3 14.8219 5.08523e-03 182.486877 47.095642 20.3587   36.0009  1.5453  0.305  0.197 -2.128 -0.046 0 
SN: 2006ou 2006 65 1 NULL 0.01464 0.00001 0.01350 0.00001 9.7060 0.4990 46.2964 29.4986 24.6913 54085.496 0.785 4.6004 0.8941 0.1520 4.30887e-02 17.3799 9.35595e-02 2.00472e-03 1.80411e-04 1.00282e-02 -1.55178e-04 -4.71059e-06 15 377.2820 0 174.304337 15.435164 17.7602   36.9166  0.2125  3.090 14.540 -6.651  0.322 0 
SN: 2007aj 2007 65 1 NULL 0.01154 0.00001 0.01100 0.00001 7.0140 0.2600 57.8036 53.7634 48.3093 54161.078 0.365 -5.28970e-01 9.21169e-02 1.70715e-02 3.08615e-02 16.3421 4.68785e-02 5.21380e-03 2.30045e-04 -1.41076e-04 -4.16009e-06 -4.58820e-06 39 41.6082 0.4006 191.977173 54.010578 7.0243   35.5791  0.0778  2.201 28.280 -1.432  0.748 0 
SN: 2007bj 2007 65 1 NULL 0.01697 0.00001 0.01670 0.00001 10.6340 3.4540 62.1118 60.2410 47.3933 54199.277 0.313 1.2659 0.1289 -2.32602e-01 3.19102e-02 14.2876 7.41771e-02 3.45919e-02 2.44591e-03 -5.07525e-05 -6.11196e-05 -6.16102e-05 41 24.0303 0.9883 245.544113 -0.485742 5.9014   34.5498  0.0678  0.256  3.776  1.027 -0.166 0 
SN: 2007cb 2007 65 1 NULL 0.03751 0.00001 0.03660 0.00001 10.2860 4.3030 50.0002 42.5532 39.2157 54214.777 0.782 1.1387 0.3992 -7.93011e-02 5.86141e-02 16.3479 0.1053 5.18594e-03 5.28236e-04 1.27520e-02 -1.16822e-04 -2.85734e-05 15 3.7840 0.9992 209.571655 -22.627312 4.9214   36.1171  0.0840  0.087  1.040  1.056 -0.046 0 
SN: 2007cc 2007 65 1 NULL 0.02998 0.00001 0.02910 0.00001 10.6440 3.7270 52.6315 40.8164 34.3643 54216.293 0.062 1.7693 0.6916 0.1132 5.44478e-02 15.9604 9.52650e-02 7.41047e-03 6.79591e-04 2.56474e-02 -3.23360e-04 -3.36330e-05 15 27.6640 3.46672e-02 212.175217 -20.403473 4.8586   35.2211  0.0907 -0.299 -3.292  3.060  0.088 0 
SN: 2007cf 2007 65 1 NULL 0.03343 0.00001 0.03290 0.00001 10.6360 0.5570 26.8096 16.4745 7.4294 54226.223 0.756 -3.01787e+00 0.3561 0.8201 6.21209e-02 19.0093 0.1018 4.46965e-04 4.39496e-05 2.14457e-03 -2.69506e-06 -1.80935e-06 28 55.9178 1.93297e-03 230.781982 8.529386 7.7452   35.4084  0.1539 -0.384 -2.495 -2.727  0.700 0 
SN: 2007cn 2007 65 1 NULL 0.02411 0.00001 0.02530 0.00001 10.5970 0.3660 13.2802 10.5820 2.2212 54255.828 1.646 5 0.7146 0.2784 0.1280 18.7501 0.1511 5.67492e-04 8.47331e-05 2.27540e-08 -6.59199e-11 -1.02954e-05 17 20.4152 0.3099 333.482452 13.756514 9.7532   37.9510  0.2676  2.741 10.243  2.270  1.466 0 
SN: 2007cs 2007 65 1 NULL 0.01648 0.00001 0.01760 0.00001 9.1350 0.2560 55.8659 42.7350 20 54275.773 0.912 2.5147 0.5280 1 8.53216e-03 17.4002 3.93526e-02 1.96761e-03 7.26243e-05 -1.49482e-10 1.74172e-06 1.25407e-13 11 43.6951 1.72098e-05 357.412201 29.931280 7.8616   34.0161  0.0866 -0.393 -4.538  4.541  0.988 0 
SN: 2007ev 2007 65 1 NULL 0.04153 0.00001 0.04270 0.00001 10.9600 8.10000e-02 22.6244 18.8323 12.8535 54280.156 1.642 1.6241 0.5982 0.3100 6.55396e-02 18.0995 0.1096 1.03324e-03 1.09735e-04 -2.38337e-03 1.11883e-05 -3.41825e-06 10 16.6394 0.1190 340.025848 24.699076 17.2629   36.7298  0.1952  0.356  1.822  1.205  0.402 0 
SN: 2007fb 2007 65 1 NULL 0.01679 0.00001 0.01800 0.00001 10.2720 3.8660 63.6942 59.8802 51.5463 54288.035 0.451 -1.53682e+00 0.2100 -9.39125e-02 3.28328e-02 15.2560 5.32491e-02 1.41778e-02 7.12675e-04 -5.20611e-04 3.01367e-05 -1.76628e-05 17 31.2714 1.85062e-02 359.218262 5.508861 9.9229   34.6959  0.0750  0.237  3.164 -1.762 -0.009 0 
SN: 2007fq 2007 65 1 NULL 0.04168 0.00001 0.04250 0.00001 11.2980 3.4270 7.5301 6.4851 6.2972 54294.797 0.161 -2.52460e+00 2.3452 0.3479 0.1514 18.6717 0.2230 6.10010e-04 1.39062e-04 -1.65346e-03 -6.76099e-05 -8.98400e-06 3 1.7584 0.7801 308.732269 -22.895727 9.4987   36.6036  0.5704  0.240  0.421 -3.168  0.388 0 
SN: 2007fs 2007 65 1 NULL 0.01616 0.00001 0.01720 0.00001 10.7570 3.1890 65.7897 59.8801 48.3092 54293.531 0.412 -1.79531e+00 0.2006 -1.13429e-01 3.20464e-02 14.6653 4.85517e-02 2.44265e-02 1.11709e-03 -1.27686e-03 8.03951e-05 -3.04667e-05 8 288.7737 0 330.418549 -20.491606 6.7856   34.1296  0.0695 -0.229 -3.293 -1.502 -0.211 0 
SN: 2007hg 2007 65 1 NULL 0.02966 0.00001 0.03000 0.00001 -1 0 37.0369 29.0698 7.5701 54346.352 0.613 0.9984 0.2306 0.5613 8.55351e-02 17.8020 0.2260 1.35898e-03 3.14513e-04 -1.03933e-02 3.98099e-05 -3.10034e-05 39 178.8650 1.80052e-19 62.136150 2.378667 8.7379   35.5656  0.0697 -0.022 -0.312  1.045  0.526 0 
SN: 2007hu 2007 65 1 NULL 0.03540 0.00001 0.03540 0.00001 11.6890 2.60000e-02 29.5858 21.5983 13.2275 54353.027 2.103 -1.33944e+00 0.5170 0.2244 7.14708e-02 17.4470 0.1537 1.88460e-03 2.86518e-04 -2.69692e-03 2.92315e-05 -1.30229e-05 9 9.7469 0.4630 254.124527 27.977709 8.6923   35.9277  0.1808 -0.028 -0.153 -1.309  0.215 0 
SN: 2007if 2007 65 1 NULL 0.07313 0.00001 0.07420 0.00001 -1 0 44.6428 40.4858 32.5733 54342.367 0.670 1.1862 0.2420 -6.31529e-02 4.01277e-02 16.5436 7.67582e-02 4.33091e-03 3.17264e-04 6.77325e-04 -1.43653e-05 -1.11864e-05 19 21.8631 0.3480 17.714043 15.461008 7.4474   36.2693  0.0773 -1.353 -17.499  3.391 -0.539 0 
SN: 2007ir 2007 65 1 NULL 0.03449 0.00001 0.03520 0.00001 10.7230 3.9900 11.5741 8.6506 3.3807 54354.117 1.766 -2.03321e+00 0.4882 0.7566 0.1352 19.4191 0.2225 3.06460e-04 6.97141e-05 -9.65467e-03 4.03835e-06 -7.41311e-06 22 22.6757 0.4798 38.424576 37.668922 8.6940   36.1529  0.2879  0.210  0.730 -2.154  0.835 0 
SN: 2007is 2007 65 1 NULL 0.02970 0.00001 0.02970 0.00001 10.7350 6.70000e-02 49.7514 47.6190 45.2488 54366.707 0.577 -4.10148e-01 0.1825 3.43218e-02 3.16616e-02 16.1880 3.95978e-02 6.00881e-03 2.23192e-04 -9.08960e-04 3.91312e-06 -5.46391e-06 13 14.2497 0.4313 251.810867 40.243443 24.2789   35.3881  0.0799 -0.177 -2.215 -0.216 -0.030 0 
SN: 2007jg 2007 65 1 NULL 0.03657 0.00001 0.03710 0.00001 9.5000 5.10000e-02 49.2611 46.9483 42.9185 54366.082 0.410 -6.84518e-01 0.1372 -5.46312e-02 3.57440e-02 16.9058 7.38282e-02 3.10237e-03 2.18294e-04 7.41341e-05 -1.23553e-06 -5.72413e-06 47 50.0440 0.3922 52.461727 0.056819 8.6780   36.3432  0.0782  0.283  3.620 -0.813  0.033 0 
SN: 2007kd 2007 65 1 NULL 0.02502 0.00001 0.02420 0.00001 9.6100 0.2940 48.5436 37.8787 19.8807 54369.832 0.592 -2.14635e-01 0.2245 0.2342 3.85385e-02 16.5730 4.80393e-02 4.21504e-03 1.90686e-04 -1.64393e-03 4.42942e-06 -6.22214e-06 13 159.0673 1.09281e-26 141.491837 34.633366 14.6456   35.1808  0.0940  0.069  0.738 -0.293  0.257 0 
SN: 2007kg 2007 65 1 NULL 0.00628 0.00001 0.00700 0.00001 8.1180 5.1950 34.7221 29.0698 12.2399 54379.059 0.615 5 8.34758e-02 8.16177e-02 0.1098 15.1678 0.2318 1.53768e-02 3.65924e-03 9.29144e-10 -7.69330e-11 -3.40467e-04 18 110.8431 5.57310e-15 359.656219 60.985394 20.9510   34.9787  0.1836  2.589 14.101  4.925  1.103 0 
SN: 2007kh 2007 65 1 NULL 0.04946 0.00001 0.05000 0.00001 8.7270 6.30000e-02 32.6798 24.6914 7.7459 54365.859 1.328 0.8163 0.4218 0.1088 6.62669e-02 17.5051 0.1413 1.78629e-03 2.48258e-04 1.69586e-03 -5.88363e-06 -1.08790e-05 23 21.2589 0.6234 48.800205 43.170387 20.9524   36.6460  0.1643 -0.082 -0.501  0.893  0.087 0 
SN: 2007kk 2007 65 1 NULL 0.04054 0.00001 0.04100 0.00001 11.3300 4.80000e-02 48.7805 45.2488 41.4938 54383.785 0.263 0.9531 0.1359 -4.97750e-02 4.18937e-02 16.5829 0.1262 4.17688e-03 5.14648e-04 -7.00854e-04 6.15901e-06 -1.86241e-05 68 52.6775 0.9277 55.596909 39.241749 4.9006   36.2345  0.0726 -0.049 -0.671  0.986 -0.057 0 
SN: 2007le 2007 65 1 NULL 0.00550 0.00001 0.00670 0.00001 8.4580 0.4000 70.9221 70.9220 70.9219 54399.383 0.043 0.3084 4.76635e-02 0.2535 2.60455e-02 13.5855 3.57394e-02 6.60383e-02 2.20997e-03 -1.01399e-04 -2.48224e-06 -4.75297e-05 52 54.5176 0.4166 354.701874 -5.477270 8.1447   32.2068  0.0561 -0.087 -1.554  0.328  0.214 0 
SN: 2007nq 2007 65 1 NULL 0.04390 0.00001 0.04500 0.00001 11.9060 6.60000e-02 31.2500 29.3255 23.0415 54398.223 0.448 -1.69519e+00 0.1709 -5.82823e-02 3.43194e-02 17.1194 5.13096e-02 2.54812e-03 1.23310e-04 -8.69582e-05 2.33359e-06 -3.39738e-06 41 22.1744 0.9949 14.390504 -0.611031 7.7490   36.4267  0.0740 -0.065 -0.878 -1.651 -0.087 0 
SN: 2007ob 2007 65 1 NULL 0.03267 0.00001 0.03390 0.00001 10.4640 1.90000e-02 33.0032 31.7461 27.4725 54402.391 0.941 -5.50354e-01 0.2669 0.2360 3.89978e-02 17.0196 8.42707e-02 2.79345e-03 2.25453e-04 -3.01289e-04 5.52526e-06 -6.69744e-06 23 11.7791 0.9823 348.108276 13.913647 7.7377   35.5749  0.0849 -0.284 -3.346 -0.198  0.149 0 
SN: 2007rx 2007 65 1 NULL 0.02895 0.00001 0.03010 0.00001 9.8000 7.90000e-02 53.4759 49.0197 27.3973 54440.324 0.983 0.8929 0.1924 -2.16312e-01 4.46936e-02 15.4459 8.52030e-02 1.19025e-02 9.71675e-04 -3.46430e-04 -6.16955e-06 -2.52728e-05 33 50.9311 3.11289e-02 355.049103 27.420998 6.7955   35.6054  0.1181  0.011  0.090  0.891 -0.215 0 
SN: 2007ss 2007 65 1 NULL 0.01611 0.00001 0.01550 0.00001 11.1240 7.40000e-02 58.1395 53.1915 39.9999 54453.691 0.310 -1.27987e+00 8.91675e-02 0.2745 3.11280e-02 16.0288 3.99293e-02 6.95799e-03 2.60652e-04 -4.49803e-04 1.13034e-06 -6.86946e-06 35 38.5302 0.3558 190.275620 50.391254 9.7474   34.3626  0.0694  0.233  3.353 -1.389  0.368 0 
SN: 2007su 2007 65 1 NULL 0.02670 0.00001 0.02790 0.00001 9.1260 8.10000e-02 55.8659 49.5049 26.7380 54460.504 0.649 0.3134 0.3434 0.1884 3.62625e-02 16.6271 6.91442e-02 4.01005e-03 2.63684e-04 1.91431e-03 1.01087e-06 -7.79148e-06 10 3.7217 0.9774 334.787018 13.177747 8.7557   35.4509  0.0723  0.024  0.339  0.277  0.194 0 
SN: 2007sw 2007 65 1 NULL 0.02590 0.00001 0.02520 0.00001 10.4250 0.1310 45.8716 42.0168 29.4985 54468.500 0.279 0.1145 0.1320 0.1200 3.08829e-02 16.0463 3.89521e-02 6.84652e-03 2.50086e-04 1.08996e-04 -1.95166e-06 -1.04877e-05 52 108.8846 6.60143e-06 183.403885 46.493488 5.8525   35.0543  0.0748 -0.147 -1.962  0.180  0.051 0 
SN: 2007ux 2007 65 1 NULL 0.03200 0.00001 0.03090 0.00001 10.3810 0.1230 43.4783 42.5532 26.4550 54465.805 0.309 -2.50391e+00 0.1031 0.1725 3.57022e-02 17.1491 5.08814e-02 2.47939e-03 1.18959e-04 -4.17878e-04 8.25250e-08 -3.52789e-06 57 93.1640 1.77183e-03 152.333084 14.992519 9.6017   35.6278  0.0771 -0.025 -0.327 -2.489  0.159 0 
SN: 2008C 2008 65 1 NULL 0.01705 0.00001 0.01660 0.00001 10.9300 3.1580 69.4444 55.5557 54.6449 54467.301 0.287 -7.25840e-01 0.1180 0.1043 3.15290e-02 15.3369 6.29632e-02 1.31596e-02 7.85701e-04 -2.49203e-04 7.28846e-06 -1.98459e-05 30 13.8263 0.9967 104.297791 20.437105 10.7205   34.2759  0.0627 -0.005 -0.074 -0.720  0.100 0 
SN: 2008Q 2008 65 1 NULL 0.05896 0.00001 0.06000 0.00001 13.4460 1.70000e-02 76.9232 60.9758 60.9757 54506.031 0.237 -2.20737e+00 0.5989 -1.55382e-01 3.58044e-02 13.1520 5.86640e-02 9.84463e-02 5.46553e-03 6.61227e-03 -9.03729e-04 -1.43389e-04 8 2.6614 0.9762 21.238363 9.550361 5.6604   32.6886  0.1011 -4.451 -44.009 15.084 -0.795 0 
SN: 2008Y 2008 65 1 NULL 0.07029 0.00001 0.06970 0.00001 10.9300 7.20000e-02 30.6748 26.3157 22.9885 54503.711 0.034 -6.09199e-01 0.2595 8.50319e-02 3.73162e-02 18.2544 5.53189e-02 8.95883e-04 4.68286e-05 -1.51715e-04 -1.25274e-06 -8.78563e-07 36 36.7136 0.4823 169.877426 54.462837 9.3484   37.2694  0.1090 -0.211 -1.933 -0.401  0.025 0 
SN: 2008Z 2008 65 1 NULL 0.02183 0.00001 0.02100 0.00001 9.1780 0.3100 66.2250 63.6944 54.9450 54515.566 0.065 1.0264 9.32318e-02 0.1135 2.67008e-02 16.1816 3.09246e-02 6.04464e-03 1.74642e-04 1.06173e-05 -3.78051e-06 -4.13254e-06 47 68.6044 2.70326e-02 145.813568 36.284344 9.6987   35.3373  0.0599  0.539  9.003  0.749  0.331 0 
SN: 2008ac 2008 65 1 NULL 0.05349 0.00001 0.05280 0.00001 9.8400 8.00000e-02 35.8423 28.6533 22.8832 54503.703 1.331 0.2100 0.5396 -3.59931e-02 4.82337e-02 17.5103 8.08931e-02 1.77784e-03 1.37518e-04 -2.52749e-03 4.13123e-05 -6.79057e-06 7 4.3470 0.8245 178.438324 48.422443 6.6489   37.0152  0.1036  0.164  1.584 -0.135  0.038 0 
SN: 2008ad 2008 65 1 NULL 0.05091 0.00001 0.05000 0.00001 10.3970 0.1260 22.3713 18.6567 11.7371 54495.223 3.656 -3.43808e-01 2.3149 0.1388 0.2232 17.9981 0.3799 1.13439e-03 4.75254e-04 7.78546e-02 2.37726e-05 -6.87907e-05 5 0.9032 0.9890 192.404465 28.329393 1.0491   36.8836  0.5555  0.155  0.279 -0.579  0.176 0 
SN: 2008ae 2008 65 1 NULL 0.03121 0.00001 0.03010 0.00001 10.7860 0.1040 40 31.7460 20.9644 54511.910 0.196 -8.66323e-01 0.1815 0.4436 3.35209e-02 18.2928 4.24119e-02 8.64693e-04 3.44457e-05 8.71354e-04 -1.85165e-06 -9.58263e-07 47 272.9427 3.19230e-33 149.013168 10.499589 7.7662   36.1603  0.0758  0.566  7.459 -1.278  0.654 0 
SN: 2008ai 2008 65 1 NULL 0.03618 0.00001 0.03530 0.00001 11.1400 0.4450 22.1239 18.0831 10.0908 54508.711 1.079 -2.47725e+00 0.8031 0.5592 8.01740e-02 18.6883 0.1166 6.00721e-04 6.80851e-05 1.86737e-02 -1.82033e-05 -3.72801e-06 12 43.1605 4.22399e-05 164.416489 37.661499 24.1476   35.9719  0.2020  0.023  0.113 -2.504  0.563 0 
SN: 2008ar 2008 65 1 NULL 0.02722 0.00001 0.02610 0.00001 10.4080 5.20000e-02 65.3595 60.6059 58.1396 54534.723 0.072 1.97086e-02 7.07308e-02 -3.91977e-02 2.68532e-02 15.9735 3.62120e-02 7.32161e-03 2.48312e-04 -1.02070e-04 -5.88626e-07 -5.34967e-06 40 28.3990 0.9151 186.158005 10.837983 13.6439   35.4617  0.0598  0.183  3.059 -0.035  0.033 0 
SN: 2008at 2008 65 1 NULL 0.03524 0.00001 0.03500 0.00001 11.4590 3.3290 41.4937 21.3675 19.2307 54526.590 1.002 -1.54484e+00 0.1975 0.2329 5.31760e-02 17.3291 9.81899e-02 2.10071e-03 1.98836e-04 -2.05295e-03 4.41734e-06 -6.82979e-06 28 23.6332 0.7468 156.801956 71.415428 8.5975   35.7547  0.1333 -0.175 -1.316 -1.447  0.176 0 
SN: 2008bi 2008 65 1 NULL 0.01435 0.00001 0.01340 0.00001 10.5760 0.5920 41.4937 39.5258 16.1291 54548.602 0.705 -3.61002e+00 0.2165 0.8541 5.29978e-02 17.6473 0.1073 1.56705e-03 1.62707e-04 -2.38046e-04 -2.40198e-06 -3.60981e-06 22 136.3393 4.39348e-18 128.972443 0.706347 8.9774   33.8581  0.1606  0.048  0.298 -3.624  0.864 0 
SN: 2008bw 2008 65 1 NULL 0.03274 0.00001 0.03310 0.00001 10.7230 3.9380 38.6100 27.0270 16.2338 54565.477 0.779 -1.54760e+00 0.2451 -1.83627e-01 6.23502e-02 16.3342 0.1100 5.25171e-03 5.59704e-04 2.49541e-03 -6.21497e-05 -2.89231e-05 15 10.9592 0.8120 276.710175 51.137894 10.8404   36.0507  0.1276  0.245  1.919 -1.746 -0.100 0 
SN: 2008by 2008 65 1 NULL 0.04580 0.00001 0.04500 0.00001 8.5680 0.1030 44.8433 40 35.9712 54575.051 1.141 0.4782 0.3094 -1.49682e-01 3.50106e-02 16.8276 8.22034e-02 3.33397e-03 2.62223e-04 1.79171e-03 -1.15574e-05 -5.93779e-06 14 5.5107 0.9868 181.337112 40.945675 17.1277   36.7225  0.0920  0.231  2.509  0.170 -0.107 0 
SN: 2008bz 2008 65 1 NULL 0.06139 0.00001 0.06030 0.00001 11.0310 1.60000e-02 33.6700 29.7618 18.5874 54577.863 0.843 3.59096e-02 0.3606 -1.08537e-01 3.62318e-02 17.6376 5.40995e-02 1.58116e-03 8.07809e-05 -2.45537e-03 1.20656e-05 -2.34895e-06 22 17.3215 0.7932 189.740356 11.129333 13.1080   37.3430  0.0897  0.192  2.138 -0.368 -0.044 0 
SN: 2008cd 2008 65 1 NULL 0.00846 0.00001 0.00740 0.00001 10.5780 2.7250 42.1941 15.8730 5.8962 54568.852 1.868 -1.72812e+00 0.3497 1 1.59820e-02 17.3342 0.1144 2.09083e-03 2.32334e-04 -9.21338e-10 -2.75022e-05 2.35545e-12 14 47.0580 3.60399e-05 198.757401 -14.048139 11.9119   33.3562  0.1530  0.845  5.524 -2.854  1.028 0 
SN: 2008cf 2008 65 1 NULL 0.04687 0.00001 0.04600 0.00001 -1 0 50 43.1035 31.4464 54595.059 0.790 1.3646 0.4496 -1.16463e-01 3.12583e-02 16.7330 5.12981e-02 3.63731e-03 1.75977e-04 -1.02373e-03 8.01475e-06 -4.12734e-06 19 6.8854 0.9948 211.885773 -25.447849 13.3843   36.6491  0.0932  0.108  1.159  1.024 -0.094 0 
SN: 2008cm 2008 65 1 NULL 0.01207 0.00001 0.01110 0.00001 11.1320 2.4180 66.6667 65.7894 58.4795 54612.637 0.129 -1.57125e+00 0.1070 -1.69958e-01 3.28611e-02 15.3619 7.54326e-02 1.28598e-02 9.25219e-04 -1.65262e-04 1.99216e-06 -2.70306e-05 45 34.2532 0.8782 202.303436 11.272403 4.9451   35.0327  0.0515  1.635 31.738 -2.768  0.499 0 
SN: 2008dr 2008 65 1 NULL 0.04021 0.00001 0.04140 0.00001 11.8470 6.00000e-02 18.1818 18.0505 4.4209 54662.992 1.055 -4.17759e+00 0.8673 0.1977 0.1223 18.0607 0.1469 1.07086e-03 1.55186e-04 2.59138e-02 -2.84525e-05 -1.87983e-05 9 28.3746 8.25634e-04 332.715271 2.108150 7.6820   36.2269  0.2251 -0.078 -0.347 -4.088  0.158 0 
SN: 2008ds 2008 65 1 NULL 0.01993 0.00001 0.02100 0.00001 10.3160 4.80000e-02 66.2251 63.2911 46.5116 54652.629 0.743 1.3318 0.3968 -7.28170e-02 5.83298e-02 15.0443 0.1087 1.72294e-02 1.81505e-03 1.54815e-02 -4.92817e-04 -9.71844e-05 13 14.2031 0.4347 7.461750 31.392744 5.7771   34.8204  0.0784  0.022  0.283  1.319 -0.067 0 
SN: 2008dt 2008 65 1 NULL 0.03540 0.00001 0.03540 0.00001 11.6890 2.60000e-02 29.3255 23.9809 7.2886 54648.492 2.300 -1.27411e+00 0.4031 0.4041 7.94816e-02 17.8141 0.1849 1.34393e-03 2.49571e-04 2.54265e-03 2.47628e-06 -1.39186e-05 11 21.2476 4.68706e-02 254.127472 27.976065 15.5511   35.7469  0.1791 -0.209 -1.165 -1.188  0.351 0 
SN: 2008fr 2008 65 1 NULL 0.04793 0.00001 0.04900 0.00001 8.8960 7.50000e-02 56.1798 50.7615 46.5117 54732.230 0.371 0.7330 0.1228 -1.17963e-01 2.92619e-02 16.5217 4.23655e-02 4.41878e-03 1.75829e-04 -7.73709e-04 3.62217e-06 -3.95142e-06 50 22.0923 0.9999 17.955099 14.640614 6.6730   36.3540  0.0692 -0.329 -4.751  0.986 -0.243 0 
SN: 2008gb 2008 65 1 NULL 0.03643 0.00001 0.03700 0.00001 10.2680 4.4950 34.7221 34.1295 32.2581 54747.047 0.032 7.89460e-02 0.2697 -2.13299e-02 4.40703e-02 16.7281 0.1184 3.65400e-03 4.21114e-04 -3.88796e-04 5.36684e-07 -1.55092e-05 32 15.6225 0.9955 44.488087 46.865608 7.7146   36.1692  0.0864  0.115  1.333 -0.085  0.000 0 
SN: 2008gl 2008 65 1 NULL 0.03295 0.00001 0.03400 0.00001 11.1250 0.4320 56.1798 53.1915 52.3562 54768.484 0.101 -1.45831e+00 9.79808e-02 -1.60860e-02 2.82333e-02 16.5423 3.42530e-02 4.33586e-03 1.38969e-04 -1.06815e-04 -1.26355e-06 -3.21750e-06 29 14.1305 0.9907 20.228416 4.805339 10.5439   35.7519  0.0652 -0.114 -1.744 -1.402 -0.064 0 
SN: 2008hj 2008 65 1 NULL 0.03675 0.00001 0.03790 0.00001 10.3990 0.1550 53.1914 47.8470 45.4545 54803.363 0.593 -3.51466e-01 0.3042 -6.25602e-02 3.26869e-02 16.5252 4.01290e-02 4.40459e-03 1.65840e-04 -3.11304e-04 -2.56944e-06 -4.29185e-06 8 29.1696 2.96077e-04 1.007971 -10.831014 13.4888   36.0339  0.0874 -0.074 -0.843 -0.199 -0.087 0 
SN: 2008hm 2008 65 1 NULL 0.01922 0.00001 0.01970 0.00001 9.9000 4.3390 55.5556 53.7636 40.4860 54805.164 0.151 0.2222 0.1019 -5.12791e-02 6.95401e-02 15.2135 0.2289 1.47432e-02 3.46017e-03 1.20141e-04 -9.94134e-06 -2.15582e-04 51 53.5060 0.4162 51.795372 46.944221 6.5736   34.7675  0.1152  0.110  0.956  0.208 -0.058 0 
SN: 2008hv 2008 65 1 NULL 0.01354 0.00001 0.01250 0.00001 10.6370 0.1880 70.4225 69.9300 67.1141 54817.012 0.061 -1.44094e+00 6.52544e-02 -9.99979e-02 2.75247e-02 14.4667 3.64350e-02 2.93306e-02 1.00097e-03 -1.85457e-05 -9.29108e-06 -8.14388e-06 51 47.8850 0.6364 136.891937 3.392272 22.6196   33.9389  0.0836  0.281  3.364 -1.480 -0.019 0 
SN: 2009D 2009 65 1 NULL 0.02466 0.00001 0.02500 0.00001 10.2850 3.9650 56.1798 52.6315 49.7513 54841.938 0.314 0.4616 0.1190 -4.53286e-02 2.99745e-02 15.4622 4.75697e-02 1.17250e-02 5.25132e-04 -1.39892e-04 2.67516e-06 -1.26912e-05 43 35.2092 0.8253 58.595070 -18.818178 9.7561   35.0313  0.0636 -0.152 -2.392  0.547 -0.109 0 
SN: 2009Y 2009 65 1 NULL 0.01006 0.00001 0.00930 0.00001 10.8400 2.6940 59.5238 58.8235 53.4760 54876.285 0.196 0.4023 7.48514e-02 5.74831e-02 3.06783e-02 13.6759 6.79497e-02 6.07623e-02 3.92427e-03 -2.95372e-04 5.36994e-06 -1.00094e-04 52 61.6411 0.1945 220.602356 -16.753695 7.8257   32.9180  0.0567 -0.092 -1.629  0.452  0.022 0 
